Ano;Município;"UF do Município";"Codigo SH4";"Descrição SH4";País;"Valor FOB (US$)"
2020;"Itumbiara - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Bangladesh;3735121
2020;"Vicentinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";"Emirados Árabes Unidos";3726963
2020;"Rio Verde - GO";Goiás;3823;"Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais";"Estados Unidos";3688103
2020;"Orizona - GO";Goiás;2005;"Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006";Argentina;3678606
2020;"Quirinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Marrocos;3660919
2020;"Luziânia - GO";Goiás;1201;"Soja, mesmo triturada";Irã;3657412
2020;"Itaberaí - GO";Goiás;0207;"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105";"Emirados Árabes Unidos";3654148
2020;"Quirinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Malásia;3650627
2020;"Ouvidor - GO";Goiás;7202;Ferro-ligas;"África do Sul";3638500
2020;"Rio Verde - GO";Goiás;1005;Milho;Irã;3625567
2020;"Itaberaí - GO";Goiás;0207;"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105";Iraque;3602347
2020;"Edéia - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Indonésia;3597677
2020;"Itumbiara - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Chile;3577639
2020;"Rio Verde - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Tailândia;3557473
2020;"Castelândia - GO";Goiás;1201;"Soja, mesmo triturada";Tailândia;3525545
2020;"Nazário - GO";Goiás;3503;"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína";Egito;3507629
2020;"Rio Verde - GO";Goiás;5201;"Algodão, não cardado nem penteado";Turquia;3481129
2020;"Catalão - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Alemanha;3470242
2020;"Chapadão do Céu - GO";Goiás;1201;"Soja, mesmo triturada";China;3465438
2020;"Goiânia - GO";Goiás;8802;"Outros veículos aéreos (por exemplo: helicópteros, aviões); veículos espaciais (incluídos os satélites) e seus veículos de lançamento e veículos suborbitais";"Estados Unidos";3450000
2020;"Montividiu - GO";Goiás;0901;"Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção";Alemanha;3432193
2020;"Barro Alto - GO";Goiás;7202;Ferro-ligas;Finlândia;3426761
2020;"Rio Verde - GO";Goiás;1102;"Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio";Angola;3402102
2020;"Goiânia - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";Ucrânia;3402073
2020;"Itumbiara - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Marrocos;3385636
2020;"Itaberaí - GO";Goiás;0207;"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105";Albânia;3371396
2020;"Rio Verde - GO";Goiás;1005;Milho;Jordânia;3316399
2020;"Mozarlândia - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";"Países Baixos (Holanda)";3313546
2020;"Goianira - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Palestina;3273301
2020;"Itumbiara - GO";Goiás;1005;Milho;Vietnã;3253499
2020;"São Luís de Montes Belos - GO";Goiás;0511;"Produtos de origem animal, não especificados nem compreendidos em outras posições; animais mortos dos Capítulos 1 ou 3, impróprios para alimentação humana";"Estados Unidos";3251193
2020;"Barro Alto - GO";Goiás;7202;Ferro-ligas;Índia;3245504
2020;"Palmeiras de Goiás - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";"Hong Kong";3215284
2020;"Crixás - GO";Goiás;7108;"Ouro (incluído o ouro platinado), em formas brutas ou semimanufacturadas, ou em pó";"África do Sul";3203542
2020;"Itaberaí - GO";Goiás;0207;"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105";"Coreia do Sul";3164822
2020;"Mineiros - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Itália;3151575
2020;"Cristalina - GO";Goiás;5201;"Algodão, não cardado nem penteado";Paquistão;3134792
2020;"Niquelândia - GO";Goiás;7202;Ferro-ligas;"Reino Unido";3131908
2020;"Anápolis - GO";Goiás;2924;"Compostos de função carboxiamida; compostos de função amida do ácido carbónico";"Estados Unidos";3127500
2020;"Luziânia - GO";Goiás;1201;"Soja, mesmo triturada";"Coreia do Sul";3104102
2020;"Jataí - GO";Goiás;1201;"Soja, mesmo triturada";Bangladesh;3096812
2020;"Goiânia - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";"Hong Kong";3090199
2020;"Catalão - GO";Goiás;8433;"Máquinas e aparelhos para colheita ou debulha de produtos agrícolas, incluídas as enfardadeiras de palha ou forragem; cortadores de relva e ceifeiras; máquinas para limpar e seleccionar ovos, frutas ou outros produtos agrícolas, exceto as da posição 8437";Guatemala;3052668
2020;"Rio Verde - GO";Goiás;1201;"Soja, mesmo triturada";Bangladesh;3037534
2020;"Catalão - GO";Goiás;7326;"Outras obras de ferro ou aço";Tailândia;2988966
2020;"Goiânia - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";"Hong Kong";2968689
2020;"Itumbiara - GO";Goiás;1005;Milho;Indonésia;2966000
2020;"Nazário - GO";Goiás;3503;"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína";"Emirados Árabes Unidos";2960837
2020;"Itumbiara - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Iraque;2957184
2020;"Goiânia - GO";Goiás;0804;"Tâmaras, figos, ananases (abacaxis), abacates, goiabas, mangas e mangostões, frescos ou secos";"Países Baixos (Holanda)";2923840
2020;"Luziânia - GO";Goiás;1005;Milho;Espanha;2920992
2020;"Palmeiras de Goiás - GO";Goiás;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";China;2898519
2020;"Rio Verde - GO";Goiás;1201;"Soja, mesmo triturada";Espanha;2888661
2020;"Itumbiara - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";México;2887963
2020;"Campo Limpo de Goiás - GO";Goiás;7110;"Platina, em formas brutas ou semimanufacturadas, ou em pó";Itália;2852633
2020;"Aparecida de Goiânia - GO";Goiás;3004;"Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub";Panamá;2845258
2020;"Goiânia - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";"Arábia Saudita";2819979
2020;"Castelândia - GO";Goiás;1005;Milho;Japão;2815554
2020;"Itaberaí - GO";Goiás;0207;"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105";"Países Baixos (Holanda)";2811814
2020;"Quirinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Geórgia;2803786
2020;"Jataí - GO";Goiás;1005;Milho;Jordânia;2782652
2020;"Itumbiara - GO";Goiás;1005;Milho;"Taiwan (Formosa)";2782317
2020;"Luziânia - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Eslovênia;2778827
2020;"Palmeiras de Goiás - GO";Goiás;0207;"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105";Rússia;2757005
2020;"Goiatuba - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Iêmen;2748976
2020;"Itumbiara - GO";Goiás;1005;Milho;Filipinas;2731314
2020;"São Simão - GO";Goiás;1201;"Soja, mesmo triturada";"Taiwan (Formosa)";2712702
2020;"Cristalina - GO";Goiás;1005;Milho;"Taiwan (Formosa)";2708374
2020;"Inhumas - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Singapura;2706426
2020;"Itumbiara - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Índia;2694328
2020;"Luziânia - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";França;2693306
2020;"Catalão - GO";Goiás;8433;"Máquinas e aparelhos para colheita ou debulha de produtos agrícolas, incluídas as enfardadeiras de palha ou forragem; cortadores de relva e ceifeiras; máquinas para limpar e seleccionar ovos, frutas ou outros produtos agrícolas, exceto as da posição 8437";Nicarágua;2676343
2020;"Palmeiras de Goiás - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Egito;2652668
2020;"Catalão - GO";Goiás;8424;"Aparelhos mecânicos (mesmo manuais) para projectar, dispersar ou pulverizar líquidos ou pós; extintores, mesmo carregados; pistolas aerográficas e aparelhos semelhantes; máquinas e aparelhos de jacto de areia, de jacto de vapor e aparelhos de jacto semelh";Alemanha;2649988
2020;"Formosa - GO";Goiás;1005;Milho;Paraguai;2640208
2020;"Formosa - GO";Goiás;1005;Milho;Venezuela;2632500
2020;"Inhumas - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";"Emirados Árabes Unidos";2615449
2020;"Itumbiara - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";Alemanha;2615001
2020;"Nazário - GO";Goiás;3503;"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína";Filipinas;2605654
2020;"Goiatuba - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Indonésia;2592708
2020;"Vicentinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Egito;2591237
2020;"Itumbiara - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Vietnã;2580440
2020;"Anápolis - GO";Goiás;1201;"Soja, mesmo triturada";China;2578712
2020;"Luziânia - GO";Goiás;1507;"Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados";Uruguai;2539155
2020;"Jataí - GO";Goiás;1201;"Soja, mesmo triturada";Irã;2530400
2020;"Mineiros - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";"Hong Kong";2523189
2020;"Aparecida de Goiânia - GO";Goiás;3002;"Sangue humano; sangue animal preparado para usos terapêuticos, profilácticos ou de diagnóstico; anti-soros, outras fracções do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (e";"Hong Kong";2486147
2020;"Rio Verde - GO";Goiás;1005;Milho;"Países Baixos (Holanda)";2472642
2020;"Itumbiara - GO";Goiás;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";Vietnã;2472640
2020;"Jataí - GO";Goiás;1201;"Soja, mesmo triturada";Espanha;2468641
2020;"Cristalina - GO";Goiás;1005;Milho;Japão;2467745
2020;"Quirinópolis - GO";Goiás;2207;"Álcool etílico não desnaturado, com um teor alcoólico em volume igual ou superior a 80 % vol; álcool etílico e aguardentes, desnaturados, com qualquer teor alcoólico";Turquia;2464434
2020;"Luziânia - GO";Goiás;1005;Milho;"Coreia do Sul";2435749
2020;"Vicentinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";"Arábia Saudita";2418625
2020;"Quirinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Bangladesh;2411021
2020;"Catalão - GO";Goiás;1201;"Soja, mesmo triturada";Japão;2406803
2020;"Goiânia - GO";Goiás;1207;"Outras sementes e frutos oleaginosos, mesmo triturados";"Arábia Saudita";2404200
2020;"Goianira - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Jordânia;2397967
2020;"Chapadão do Céu - GO";Goiás;5201;"Algodão, não cardado nem penteado";Turquia;2390964
2020;"Barro Alto - GO";Goiás;7202;Ferro-ligas;França;2373162
2020;"Luziânia - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";"Coreia do Sul";2362467
2020;"Ouvidor - GO";Goiás;7202;Ferro-ligas;"Coreia do Sul";2358624
2020;"Catalão - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";"Hong Kong";2358179
2020;"Goianira - GO";Goiás;1104;"Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos";"Trinidad e Tobago";2302553
2020;"Rio Verde - GO";Goiás;5201;"Algodão, não cardado nem penteado";Vietnã;2281842
2020;"Edéia - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Egito;2279552
2020;"Cristalina - GO";Goiás;5201;"Algodão, não cardado nem penteado";Turquia;2275059
2020;"Mineiros - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";"Arábia Saudita";2265033
2020;"Mineiros - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";"Países Baixos (Holanda)";2260408
2020;"São Simão - GO";Goiás;2923;"Sais e hidróxidos de amónio quaternários; lecitinas e outros fosfoaminolípidos, de constitução química definida ou não";Alemanha;2255228
2020;"Itumbiara - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Itália;2220000
2020;"Nazário - GO";Goiás;3503;"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína";Argentina;2211300
2020;"Itaberaí - GO";Goiás;0207;"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105";Vietnã;2208809
2020;"Catalão - GO";Goiás;1005;Milho;"Taiwan (Formosa)";2200764
2020;"Rio Verde - GO";Goiás;1201;"Soja, mesmo triturada";Japão;2191747
2020;"Catalão - GO";Goiás;8433;"Máquinas e aparelhos para colheita ou debulha de produtos agrícolas, incluídas as enfardadeiras de palha ou forragem; cortadores de relva e ceifeiras; máquinas para limpar e seleccionar ovos, frutas ou outros produtos agrícolas, exceto as da posição 8437";Peru;2191337
2020;"Goianésia - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Bélgica;2183441
2020;"Luziânia - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Turquia;2178523
2020;"Ipameri - GO";Goiás;1507;"Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados";Bangladesh;2176423
2020;"Palmeiras de Goiás - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Chile;2150412
2020;"Catalão - GO";Goiás;8433;"Máquinas e aparelhos para colheita ou debulha de produtos agrícolas, incluídas as enfardadeiras de palha ou forragem; cortadores de relva e ceifeiras; máquinas para limpar e seleccionar ovos, frutas ou outros produtos agrícolas, exceto as da posição 8437";Honduras;2140642
2020;"Luziânia - GO";Goiás;5201;"Algodão, não cardado nem penteado";Paquistão;2137142
2020;"Itumbiara - GO";Goiás;1005;Milho;Colômbia;2126053
2020;"Itaberaí - GO";Goiás;0713;"Legumes de vagem, secos, em grão, mesmo pelados ou partidos";Índia;2125116
2020;"Nazário - GO";Goiás;3504;"Peptonas e seus derivados; outras matérias protéicas e seus derivados; pó de peles";"Estados Unidos";2110758
2020;"Barro Alto - GO";Goiás;7202;Ferro-ligas;"Emirados Árabes Unidos";2101705
2020;"Itaberaí - GO";Goiás;0207;"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105";"Hong Kong";2086368
2020;"Palmeiras de Goiás - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Líbano;2082752
2020;"Catalão - GO";Goiás;8433;"Máquinas e aparelhos para colheita ou debulha de produtos agrícolas, incluídas as enfardadeiras de palha ou forragem; cortadores de relva e ceifeiras; máquinas para limpar e seleccionar ovos, frutas ou outros produtos agrícolas, exceto as da posição 8437";Sudão;2066784
2020;"Jataí - GO";Goiás;1005;Milho;Irlanda;2052860
2020;"Cristalina - GO";Goiás;5201;"Algodão, não cardado nem penteado";Vietnã;2052660
2020;"Goiânia - GO";Goiás;3002;"Sangue humano; sangue animal preparado para usos terapêuticos, profilácticos ou de diagnóstico; anti-soros, outras fracções do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (e";"Reino Unido";2043406
