NMU,ANO,REM,RIT,RSIUP,RCC,RCO,RSE,RAP,RAECP
Araguapaz,2010,0.0,518.87,6259.82,597.66,697.45,1059.61,1159.04,831.94
Araguapaz,2011,1158.75,615.54,7911.74,873.38,780.51,1000.91,1251.3,903.76
Araguapaz,2012,1860.31,607.43,5790.11,1166.34,936.69,1250.39,1562.37,1010.35
Araguapaz,2013,1820.11,732.69,1350.0,0.0,985.9,1295.56,1456.25,1168.7
Araguapaz,2014,1596.78,794.09,2172.44,0.0,924.4,1423.9,1505.82,1208.7
Araguapaz,2015,1173.07,907.67,5576.14,0.0,1113.56,1702.22,1591.34,1305.34
Araguapaz,2016,1244.84,922.43,5201.01,0.0,1225.98,1710.89,2161.34,1602.14
Araguapaz,2017,1579.23,943.19,3233.33,0.0,1273.05,1908.19,1823.84,1673.58
Araguapaz,2018,1966.37,1053.79,0.0,0.0,1280.72,2083.43,2138.97,1696.6
Araguapaz,2019,2114.06,912.77,0.0,0.0,1234.14,2063.3,1962.11,1878.41
Araguapaz,2020,3546.41,1374.26,0.0,0.0,1345.93,1744.71,2258.92,1955.58
Araguapaz,2021,3782.25,1100.0,2200.0,2500.0,1494.63,1631.66,2144.61,2091.88
Arenópolis,2010,517.79,0.0,2411.19,1050.49,639.74,761.43,921.87,804.1
Arenópolis,2011,727.78,0.0,3451.64,1275.89,904.34,886.03,972.14,877.63
Arenópolis,2012,1072.0,692.76,1604.51,1564.15,935.02,983.89,1067.19,1071.21
Arenópolis,2013,1356.0,673.69,3192.61,1759.59,1184.67,1185.7,1080.21,1221.51
Arenópolis,2014,0.0,674.28,2252.64,2106.56,1090.46,1391.84,1370.5,1252.92
Arenópolis,2015,1050.0,927.76,1062.38,3055.04,1295.38,1420.4,1448.1,1405.27
Arenópolis,2016,1050.0,968.97,2219.22,3691.8,1314.69,1515.11,1668.44,1597.74
Arenópolis,2017,0.0,974.7,2818.71,3731.08,1367.68,2202.53,1806.29,1638.9
Arenópolis,2018,0.0,840.12,2703.21,2122.94,1319.61,2361.79,1659.86,1675.79
Arenópolis,2019,0.0,1056.69,2748.36,2970.69,1366.92,2004.31,1766.51,1765.7
Arenópolis,2020,0.0,1118.49,3380.94,1870.85,1436.15,2587.11,1825.29,1895.32
Arenópolis,2021,0.0,1398.97,2815.04,2341.7,1567.94,2819.23,1846.2,2031.22
Aruanã,2010,0.0,523.9,3234.24,2777.5,703.24,810.36,941.52,1081.17
Aruanã,2011,0.0,568.7,4642.77,1032.75,781.66,944.51,1044.19,1096.22
Aruanã,2012,834.41,616.15,6432.06,1673.4,953.32,1363.34,1031.43,1337.17
Aruanã,2013,1242.99,699.59,6530.77,2955.69,999.94,1892.84,1451.34,1508.23
Aruanã,2014,1688.73,878.11,6262.18,1520.88,1018.37,1437.07,1469.77,1521.49
Aruanã,2015,1790.98,979.31,6713.1,568.0,1104.43,1589.5,1607.27,1576.81
Aruanã,2016,2009.5,1120.67,12628.35,808.89,1286.1,1572.62,1939.27,1753.64
Aruanã,2017,3487.74,1133.71,0.0,1557.08,1403.94,1554.29,2142.7,1931.85
Aruanã,2018,2079.0,1142.15,0.0,0.0,1358.51,1617.24,2028.42,2062.79
Aruanã,2019,2858.0,2565.53,2021.18,0.0,1477.71,1659.74,1824.34,2222.24
Aruanã,2020,2696.1,2743.01,2034.81,1572.15,1359.58,1529.19,2727.18,2317.91
Aruanã,2021,3889.59,2693.06,2434.75,0.0,1609.71,1806.48,2009.44,2528.46
Aurilândia,2010,0.0,603.19,0.0,0.0,658.5,974.46,943.03,735.34
Aurilândia,2011,0.0,585.4,0.0,1090.0,672.34,866.37,1119.55,858.79
Aurilândia,2012,0.0,677.43,0.0,0.0,730.86,1674.32,1295.06,994.69
Aurilândia,2013,0.0,784.23,0.0,678.0,858.74,1228.9,1378.93,1142.81
Aurilândia,2014,0.0,828.25,0.0,0.0,1063.95,1222.73,1567.1,1224.89
Aurilândia,2015,0.0,923.19,0.0,0.0,1180.8,1705.83,1653.01,1372.06
Aurilândia,2016,0.0,992.09,0.0,0.0,1337.49,1464.01,1907.61,1428.9
Aurilândia,2017,0.0,1024.97,0.0,0.0,1346.12,1538.55,2191.06,1589.8
Aurilândia,2018,0.0,1028.17,0.0,0.0,1498.54,1518.45,2482.26,1692.69
Aurilândia,2019,0.0,1000.97,0.0,0.0,1457.26,2028.73,2455.11,1756.05
Aurilândia,2020,0.0,0.0,0.0,0.0,1800.38,1216.34,2334.32,1832.18
Aurilândia,2021,1200.0,0.0,0.0,0.0,1852.36,1786.86,2463.86,1932.03
Avelinópolis,2010,1301.05,608.08,0.0,1200.0,599.77,1211.68,794.59,701.01
Avelinópolis,2011,1576.45,673.0,0.0,0.0,693.42,1395.36,900.42,818.02
Avelinópolis,2012,1851.9,904.57,0.0,0.0,750.62,852.26,1177.01,863.41
Avelinópolis,2013,2249.52,1283.77,0.0,0.0,786.5,1184.74,1259.67,1012.46
Avelinópolis,2014,0.0,1290.87,0.0,0.0,1006.09,1267.43,1460.52,931.69
Avelinópolis,2015,0.0,1380.31,0.0,0.0,1036.68,1230.88,1265.42,1149.09
Avelinópolis,2016,0.0,1122.58,0.0,0.0,1083.3,1744.95,2093.21,1323.63
Avelinópolis,2017,0.0,1102.29,0.0,1500.0,1102.15,1663.54,1562.27,1305.16
Avelinópolis,2018,0.0,1174.95,0.0,1500.0,1035.87,1259.51,1718.03,1346.64
Avelinópolis,2019,0.0,1253.68,0.0,1500.0,1182.68,1421.51,1837.71,1400.33
Avelinópolis,2020,0.0,1222.86,0.0,591.92,1351.1,1551.14,1935.12,1429.63
Avelinópolis,2021,0.0,1361.76,0.0,1414.6,1473.5,1800.93,2002.3,1562.05
Baliza,2010,0.0,525.3,0.0,0.0,542.5,1528.8,976.51,834.96
Baliza,2011,0.0,544.54,0.0,0.0,690.16,1743.59,1116.36,994.16
Baliza,2012,0.0,622.0,0.0,0.0,1007.48,1772.08,1303.82,1255.16
Baliza,2013,0.0,0.0,0.0,0.0,945.46,1507.87,1386.61,1302.82
Baliza,2014,0.0,0.0,0.0,0.0,966.97,2132.49,1485.76,1361.09
Baliza,2015,0.0,0.0,0.0,0.0,1199.16,1776.09,1685.49,1506.09
Baliza,2016,0.0,0.0,0.0,0.0,1316.56,1895.5,2039.06,1709.8
Baliza,2017,0.0,0.0,0.0,0.0,1396.99,1686.46,2132.6,1836.21
Baliza,2018,0.0,0.0,0.0,0.0,1756.5,2191.51,2040.82,1841.43
Baliza,2019,0.0,0.0,0.0,0.0,1886.79,27.77,1699.82,2085.47
Baliza,2020,0.0,0.0,0.0,0.0,2298.89,15.8,2854.76,2082.08
Baliza,2021,0.0,0.0,0.0,0.0,2105.99,2216.92,2763.99,2120.32
Barro Alto,2010,3005.84,612.47,8484.97,1897.38,681.83,2081.46,920.68,927.25
Barro Alto,2011,4093.68,843.96,10632.32,1911.78,743.03,1455.05,1036.19,1049.69
Barro Alto,2012,4016.23,1173.49,13442.63,914.67,857.09,1522.63,1208.17,1208.02
Barro Alto,2013,4256.21,863.12,14113.19,1221.02,1021.41,1740.72,1276.87,1327.14
Barro Alto,2014,4399.09,940.03,20810.0,741.2,1114.08,1992.72,1500.13,1230.71
Barro Alto,2015,4096.38,753.15,24991.69,2190.0,1228.22,2084.48,1739.47,1471.1
Barro Alto,2016,4939.37,1091.73,28982.3,1196.53,1290.19,1978.36,1882.8,1560.63
Barro Alto,2017,4824.65,1299.6,17925.72,937.0,1391.25,1864.28,2036.47,1599.19
Barro Alto,2018,5024.21,1509.73,15991.23,2262.45,1339.64,1843.91,2100.8,1431.86
Barro Alto,2019,2407.45,4757.7,14133.34,1317.67,1385.52,1908.46,2548.93,1670.89
Barro Alto,2020,2778.82,5125.08,13606.74,1187.83,1450.77,1937.85,1995.24,1634.14
Barro Alto,2021,2757.63,4990.39,17161.5,1236.57,1519.52,2008.87,2592.77,1818.76
Bela Vista de Goiás,2010,967.28,1336.96,5338.96,1036.18,790.52,871.37,1139.17,824.35
Bela Vista de Goiás,2011,1170.76,1472.07,5546.49,835.74,820.02,1013.48,1258.14,937.9
Bela Vista de Goiás,2012,1828.23,1713.04,4967.37,1128.0,964.89,1260.98,1500.76,1089.99
Bela Vista de Goiás,2013,1889.29,1844.06,4202.4,1328.24,1074.63,1304.38,1667.97,1212.72
Bela Vista de Goiás,2014,2220.57,2057.05,2223.44,1667.71,1179.04,1321.32,1624.8,1320.78
Bela Vista de Goiás,2015,2726.42,2354.11,3376.09,1579.15,1269.43,1619.99,1825.49,1430.53
Bela Vista de Goiás,2016,3157.8,2585.21,6281.08,1920.8,1420.05,1691.23,2106.16,1623.31
Bela Vista de Goiás,2017,3292.53,2937.67,1359.8,2047.54,1498.33,1749.92,2178.92,1734.3
Bela Vista de Goiás,2018,2458.27,2287.22,1407.95,2195.82,1530.49,1834.66,2393.61,1608.33
Bela Vista de Goiás,2019,2586.69,2370.79,0.0,1860.1,1525.24,1955.49,2441.11,1764.47
Bela Vista de Goiás,2020,3429.32,2415.35,0.0,1397.71,1611.32,1594.61,2630.94,1705.75
Bela Vista de Goiás,2021,3120.16,2595.13,0.0,2164.99,1699.4,1830.22,2742.28,1911.81
Bom Jardim de Goiás,2010,0.0,547.94,6066.49,882.6,748.04,1348.15,871.35,783.26
Bom Jardim de Goiás,2011,0.0,732.98,7157.41,920.54,779.44,1458.74,900.85,853.58
Bom Jardim de Goiás,2012,0.0,671.38,9255.59,1557.59,849.38,1566.3,1018.09,975.74
Bom Jardim de Goiás,2013,0.0,456.54,0.0,1277.64,893.74,1723.04,1589.53,1079.0
Bom Jardim de Goiás,2014,0.0,995.5,0.0,1204.34,1068.62,1846.77,1392.61,1234.75
Bom Jardim de Goiás,2015,0.0,867.52,0.0,1383.14,1154.25,1918.49,1380.24,1375.02
Bom Jardim de Goiás,2016,0.0,0.0,0.0,1495.02,1223.14,1935.17,1420.35,1343.87
Bom Jardim de Goiás,2017,1054.13,0.0,0.0,1250.8,1438.57,2131.79,1633.05,1611.63
Bom Jardim de Goiás,2018,1179.75,0.0,0.0,1591.84,1371.64,2061.19,1709.43,1630.34
Bom Jardim de Goiás,2019,1204.05,1301.14,0.0,1539.13,1463.36,2461.34,1876.11,1795.74
Bom Jardim de Goiás,2020,1272.5,1050.0,0.0,1652.77,1605.64,2322.84,1560.32,1799.1
Bom Jardim de Goiás,2021,1123.33,1362.34,0.0,1742.13,1447.38,2293.42,1907.08,1953.12
Bom Jesus de Goiás,2010,0.0,1139.44,6614.55,1180.32,810.51,1090.7,1174.68,1100.0
Bom Jesus de Goiás,2011,0.0,1247.14,7292.38,999.76,921.87,1132.27,1283.41,1198.76
Bom Jesus de Goiás,2012,0.0,1430.35,9265.66,1334.22,994.6,1376.7,1490.29,1761.85
Bom Jesus de Goiás,2013,0.0,1453.09,10591.58,1406.6,1173.09,1424.51,1813.35,1644.89
Bom Jesus de Goiás,2014,0.0,1494.38,11197.62,2337.85,1265.63,1474.56,2065.57,2214.37
Bom Jesus de Goiás,2015,0.0,1520.95,0.0,1575.22,1294.64,1483.82,2339.04,1980.04
Bom Jesus de Goiás,2016,0.0,1870.39,0.0,209.73,1399.67,1542.69,2636.14,1936.79
Bom Jesus de Goiás,2017,0.0,2059.43,0.0,1332.5,1519.01,1688.66,2978.97,1945.33
Bom Jesus de Goiás,2018,0.0,2392.01,0.0,1150.18,1527.67,1726.81,3123.07,2348.15
Bom Jesus de Goiás,2019,0.0,2013.24,0.0,1088.66,1522.99,1902.27,3175.42,2199.6
Bom Jesus de Goiás,2020,0.0,2446.31,0.0,903.12,1521.49,1789.41,3510.42,2240.43
Bom Jesus de Goiás,2021,0.0,2741.47,0.0,1088.39,1676.64,2071.09,2811.11,2303.62
Bonfinópolis,2010,0.0,649.14,3900.01,859.47,766.07,662.2,980.14,905.17
Bonfinópolis,2011,0.0,679.57,7041.24,713.53,833.57,811.72,1233.58,995.8
Bonfinópolis,2012,0.0,982.47,8325.02,881.76,954.31,779.52,1326.63,1001.21
Bonfinópolis,2013,0.0,1122.01,0.0,771.15,1005.39,953.08,1719.17,1275.42
Bonfinópolis,2014,0.0,1865.56,0.0,729.8,1028.06,1101.34,1705.55,1264.17
Bonfinópolis,2015,0.0,2205.18,0.0,924.1,1223.65,1190.78,1920.16,1437.21
Bonfinópolis,2016,0.0,1599.33,0.0,1400.16,1337.26,1313.08,2064.95,1249.41
Bonfinópolis,2017,0.0,1583.71,0.0,1429.08,1429.1,1172.71,1725.77,1255.91
Bonfinópolis,2018,0.0,4009.22,0.0,1565.76,1404.88,1361.54,1976.69,1358.4
Bonfinópolis,2019,0.0,2422.29,0.0,908.71,1507.35,1449.55,2405.89,1522.8
Bonfinópolis,2020,0.0,1248.34,0.0,1045.0,1365.63,1294.51,2159.68,1527.41
Bonfinópolis,2021,0.0,1392.62,0.0,1704.16,1363.49,1470.91,2469.3,1564.36
Bonópolis,2010,0.0,0.0,0.0,0.0,715.47,1097.96,871.26,938.51
Bonópolis,2011,0.0,0.0,0.0,0.0,681.35,1030.27,986.34,1048.85
Bonópolis,2012,0.0,0.0,0.0,0.0,617.59,1077.14,1010.94,1176.76
Bonópolis,2013,1017.0,0.0,0.0,0.0,906.59,1072.01,1275.72,1315.34
Bonópolis,2014,0.0,1031.85,0.0,0.0,977.97,1311.4,1187.38,1480.7
Bonópolis,2015,0.0,969.0,0.0,0.0,1135.71,1578.04,1518.78,1661.39
Bonópolis,2016,0.0,1193.33,0.0,0.0,1233.67,1310.09,1704.74,1880.99
Bonópolis,2017,0.0,1113.88,0.0,0.0,1260.77,1666.99,1904.14,1975.13
Bonópolis,2018,0.0,1327.69,0.0,0.0,1287.0,1568.02,1948.05,1923.92
Bonópolis,2019,0.0,1235.35,0.0,0.0,1305.74,1402.84,1940.66,2100.91
Bonópolis,2020,0.0,1348.85,0.0,0.0,1492.24,1514.42,1643.81,2172.35
Bonópolis,2021,0.0,1406.86,0.0,0.0,1492.81,1654.43,2023.33,2207.12
Brazabrantes,2010,0.0,795.52,0.0,899.69,768.74,780.81,963.13,777.26
Brazabrantes,2011,0.0,902.45,0.0,1033.35,693.33,1056.4,1090.83,854.7
Brazabrantes,2012,0.0,1007.19,0.0,0.0,757.94,1236.87,978.34,930.85
Brazabrantes,2013,0.0,1072.54,0.0,0.0,877.55,1090.97,962.59,1109.14
Brazabrantes,2014,0.0,1186.54,0.0,1188.0,1025.08,1092.65,1103.97,1169.33
Brazabrantes,2015,0.0,1141.94,1500.0,957.89,991.78,1285.47,1145.1,1156.09
Brazabrantes,2016,0.0,1300.41,1289.09,0.0,1054.51,1528.74,1146.48,1200.26
Brazabrantes,2017,0.0,1543.56,2051.2,0.0,965.14,1534.2,1614.81,1372.5
Brazabrantes,2018,0.0,1541.0,1642.7,1559.8,1183.36,1500.57,1377.19,1328.65
Brazabrantes,2019,0.0,1589.69,1774.88,0.0,1139.18,1728.6,1693.49,1433.11
Brazabrantes,2020,0.0,1641.73,2486.92,0.0,1023.82,2090.11,1875.6,1475.85
Brazabrantes,2021,0.0,1868.32,1721.19,1100.0,1162.96,1915.21,1933.67,1689.16
Britânia,2010,0.0,539.06,3956.76,0.0,698.3,1023.73,909.7,920.62
Britânia,2011,0.0,563.05,4642.83,545.0,706.78,904.97,1017.37,1013.99
Britânia,2012,0.0,692.42,6337.92,622.0,817.33,1305.81,1187.79,1176.2
Britânia,2013,0.0,942.77,0.0,678.0,900.53,1341.44,1241.16,1353.61
Britânia,2014,0.0,917.06,0.0,3220.73,984.07,1354.32,1439.04,1512.69
Britânia,2015,0.0,859.05,0.0,2361.87,1110.12,1345.36,1434.22,1612.08
Britânia,2016,0.0,946.23,0.0,2114.72,1243.34,1389.61,2147.78,1822.97
Britânia,2017,0.0,928.21,0.0,2531.31,1315.81,1599.82,1739.55,1934.45
Britânia,2018,0.0,1016.85,0.0,5856.35,1318.29,1557.57,1870.04,2025.21
Britânia,2019,0.0,2114.02,0.0,1025.72,1292.38,1632.61,1861.01,2172.96
Britânia,2020,0.0,2070.37,0.0,3000.0,1488.0,1597.35,2093.66,2285.6
Britânia,2021,0.0,2149.62,0.0,1423.92,1536.69,2111.19,1993.85,2439.52
Buriti Alegre,2010,0.0,961.55,2893.61,0.0,701.5,1126.19,757.34,854.72
Buriti Alegre,2011,0.0,1157.79,3267.15,0.0,773.86,1261.64,919.59,945.12
Buriti Alegre,2012,0.0,1069.98,3414.91,1090.07,928.7,1462.61,968.21,1004.2
Buriti Alegre,2013,0.0,1374.58,0.0,3026.6,1080.11,1306.23,1051.83,1043.56
Buriti Alegre,2014,0.0,1321.98,0.0,1554.04,1204.93,1523.01,1221.89,1130.58
Buriti Alegre,2015,0.0,1726.03,0.0,1445.7,1182.03,1667.56,1340.49,1371.97
Buriti Alegre,2016,2187.07,1497.03,1467.65,1953.2,1239.03,1750.41,1193.85,1414.6
Buriti Alegre,2017,2279.37,1897.45,0.0,0.0,1375.32,1862.54,1130.77,1483.48
Buriti Alegre,2018,2045.15,1673.95,0.0,0.0,1305.67,1842.81,1846.62,1623.46
Buriti Alegre,2019,2519.6,1932.78,0.0,0.0,1458.41,1908.34,2129.71,1692.43
Buriti Alegre,2020,2979.08,2020.21,2062.78,2612.5,1537.09,1878.17,2439.35,1730.3
Buriti Alegre,2021,2711.35,2105.82,3022.63,0.0,1509.2,1992.06,2225.06,1876.39
Buriti de Goiás,2010,533.36,516.71,0.0,0.0,581.57,997.92,937.21,768.25
Buriti de Goiás,2011,635.25,569.15,0.0,0.0,616.15,1171.9,959.06,849.6
Buriti de Goiás,2012,1099.75,677.52,0.0,0.0,949.0,1442.07,1304.16,1179.12
Buriti de Goiás,2013,874.44,806.02,0.0,0.0,828.55,1189.46,1303.25,1078.7
Buriti de Goiás,2014,1002.01,780.54,0.0,0.0,778.33,1744.98,1389.67,1053.34
Buriti de Goiás,2015,1058.22,895.87,0.0,0.0,911.1,2294.18,1422.24,1194.98
Buriti de Goiás,2016,1307.86,871.58,0.0,0.0,1159.71,2190.4,1729.61,1369.88
Buriti de Goiás,2017,1278.39,1026.45,0.0,0.0,1113.98,2023.28,1028.84,1260.41
Buriti de Goiás,2018,1366.8,986.46,0.0,0.0,1262.09,2163.92,1170.21,1317.56
Buriti de Goiás,2019,1277.08,1068.94,0.0,0.0,1125.94,1881.54,1282.59,1191.61
Buriti de Goiás,2020,1288.83,951.38,0.0,0.0,987.32,1931.42,1756.73,1561.33
Buriti de Goiás,2021,1549.71,1136.21,0.0,0.0,1257.64,1797.67,2222.93,1874.24
Buritinópolis,2010,0.0,0.0,0.0,774.26,518.75,1095.15,752.72,815.51
Buritinópolis,2011,0.0,0.0,0.0,697.75,585.83,1024.06,787.02,791.26
Buritinópolis,2012,0.0,0.0,0.0,693.33,622.0,1732.38,873.49,1138.25
Buritinópolis,2013,0.0,1017.0,0.0,868.0,696.2,1709.67,812.43,1227.93
Buritinópolis,2014,0.0,1086.0,0.0,1087.08,829.76,1687.27,848.02,1284.9
Buritinópolis,2015,0.0,925.0,0.0,870.0,874.72,1526.25,941.4,1453.1
Buritinópolis,2016,0.0,0.0,0.0,1284.5,881.74,1523.98,1304.45,1482.49
Buritinópolis,2017,0.0,0.0,0.0,1007.27,895.61,2822.52,1891.23,1861.5
Buritinópolis,2018,0.0,0.0,0.0,1383.11,1035.74,2638.63,1066.48,1953.19
Buritinópolis,2019,0.0,0.0,0.0,1333.75,1059.93,1966.88,1131.56,1268.29
Buritinópolis,2020,0.0,0.0,0.0,1401.78,1095.67,1542.07,1217.25,1231.85
Buritinópolis,2021,0.0,0.0,0.0,1674.51,1134.75,1672.62,2247.14,1831.24
Cabeceiras,2010,1421.87,672.19,1422.61,527.7,730.94,1044.66,741.48,834.39
Cabeceiras,2011,1574.61,685.94,1394.92,713.58,810.42,1224.62,837.21,865.81
Cabeceiras,2012,1800.71,866.97,5421.76,676.53,870.82,1488.42,954.61,1264.37
Cabeceiras,2013,1753.79,1008.94,5286.56,1184.48,912.69,1731.37,1156.41,1437.83
Cabeceiras,2014,1619.67,1104.67,0.0,763.54,1006.23,2148.93,1108.54,1548.89
Cabeceiras,2015,2101.48,1070.3,0.0,1161.0,1127.74,1606.25,1559.82,1638.98
Cabeceiras,2016,2428.05,1137.26,0.0,1200.0,1098.15,1353.78,1399.83,1745.98
Cabeceiras,2017,3060.76,1225.12,0.0,1156.17,1230.54,1605.56,1667.61,1772.37
Cabeceiras,2018,3296.28,1155.93,0.0,1000.0,1358.81,1481.08,1941.52,1934.89
Cabeceiras,2019,2566.49,1074.4,0.0,1027.9,1384.83,1636.27,2762.88,1966.0
Cabeceiras,2020,2610.78,1219.13,0.0,897.5,1366.97,1310.93,2219.46,2021.22
Cabeceiras,2021,3050.36,1304.86,0.0,0.0,1427.79,1458.68,2366.12,2208.99
Cachoeira Alta,2010,1090.2,714.66,5694.5,979.2,822.3,1004.87,1217.22,1102.43
Cachoeira Alta,2011,1218.11,932.33,5387.66,778.17,890.29,1460.61,1479.53,1190.91
Cachoeira Alta,2012,1277.19,1126.67,6299.71,1762.41,1031.52,1905.93,1679.63,1382.5
Cachoeira Alta,2013,1514.64,1424.98,9245.82,872.02,1308.05,1894.1,1333.6,1420.44
Cachoeira Alta,2014,1623.93,1552.72,8262.98,0.0,1048.28,1983.01,1948.23,1505.49
Cachoeira Alta,2015,1708.5,1640.27,0.0,0.0,1216.98,1895.55,2094.4,1596.0
Cachoeira Alta,2016,1954.07,1869.6,0.0,0.0,1386.63,2382.36,2222.5,1704.56
Cachoeira Alta,2017,1529.18,1681.26,0.0,1600.0,1367.45,2632.02,2454.32,1783.25
Cachoeira Alta,2018,2024.5,1690.99,20518.0,0.0,1458.41,1974.8,2709.08,1927.81
Cachoeira Alta,2019,2171.97,1758.15,25357.19,1638.02,1500.73,1727.73,2845.48,2131.03
Cachoeira Alta,2020,2296.88,1830.54,19643.5,3990.61,1475.44,1696.59,3320.18,2363.53
Cachoeira Alta,2021,2472.88,1413.56,23489.7,3284.13,1610.38,2026.89,3229.75,2450.5
Cachoeira de Goiás,2010,0.0,1052.28,0.0,0.0,721.95,654.23,884.32,781.71
Cachoeira de Goiás,2011,822.22,1120.89,0.0,0.0,739.62,715.86,0.0,1854.07
Cachoeira de Goiás,2012,0.0,1375.55,0.0,0.0,833.86,887.96,980.62,1030.52
Cachoeira de Goiás,2013,0.0,1406.04,0.0,0.0,1422.2,1401.11,1386.33,984.5
Cachoeira de Goiás,2014,0.0,1459.37,0.0,0.0,1185.5,929.76,1303.95,1071.06
Cachoeira de Goiás,2015,0.0,1672.71,0.0,0.0,987.91,975.58,1234.57,1129.77
Cachoeira de Goiás,2016,0.0,1374.65,0.0,0.0,1178.88,1255.82,1777.37,1109.3
Cachoeira de Goiás,2017,0.0,1425.53,0.0,0.0,1346.88,2044.36,1871.85,1349.18
Cachoeira de Goiás,2018,0.0,1414.76,0.0,0.0,1378.68,1059.41,1730.58,1456.6
Cachoeira de Goiás,2019,1353.8,865.35,0.0,0.0,1457.68,1237.48,2111.52,1426.51
Cachoeira de Goiás,2020,0.0,725.07,0.0,0.0,1902.14,1859.98,2440.76,1435.11
Cachoeira de Goiás,2021,1432.0,710.98,0.0,0.0,1826.02,1881.36,2195.78,1684.52
Cachoeira Dourada,2010,1218.61,3008.78,6566.37,0.0,723.92,1036.48,1271.35,1105.64
Cachoeira Dourada,2011,0.0,3238.59,7029.49,545.0,785.49,1126.29,1399.59,993.88
Cachoeira Dourada,2012,0.0,3506.64,8574.29,1678.8,903.11,1279.89,1811.85,1043.29
Cachoeira Dourada,2013,0.0,2928.6,9748.18,1354.38,1029.36,1387.4,1999.06,1350.06
Cachoeira Dourada,2014,0.0,2746.88,10164.05,1376.59,1157.47,1626.03,1996.43,1564.85
Cachoeira Dourada,2015,0.0,2916.91,10742.02,1675.4,1223.18,1738.5,2358.36,1792.84
Cachoeira Dourada,2016,0.0,3287.26,11242.18,1898.03,1375.3,1907.66,3070.85,1988.92
Cachoeira Dourada,2017,1491.73,3633.11,10854.49,1377.93,1384.34,2009.58,2406.13,2188.76
Cachoeira Dourada,2018,1593.85,3140.98,14230.93,1602.03,1501.65,1994.88,2714.05,2094.61
Cachoeira Dourada,2019,1774.05,2847.29,8993.97,1502.63,1479.48,2019.81,3768.18,2336.47
Cachoeira Dourada,2020,1827.66,3063.45,8450.07,1706.0,1395.55,2083.2,3225.41,2437.92
Cachoeira Dourada,2021,0.0,3008.62,14206.3,0.0,1658.95,2341.47,3306.19,2500.26
Caçu,2010,0.0,1607.23,4565.06,2780.34,808.74,1114.6,1435.56,1023.67
Caçu,2011,0.0,1899.61,4961.77,1195.0,894.05,1168.61,1564.76,1070.97
Caçu,2012,0.0,2176.25,7924.6,1042.99,1022.98,1460.95,1709.83,1240.07
Caçu,2013,0.0,2377.74,5631.64,1004.53,1086.71,1633.26,1050.77,1344.3
Caçu,2014,1200.0,2508.7,4218.13,1381.23,1115.58,1697.36,2107.25,1462.79
Caçu,2015,0.0,2677.96,4216.34,1403.86,1320.31,1480.67,2176.09,1624.62
Caçu,2016,0.0,2844.2,7311.91,1001.95,1394.38,1622.52,2514.08,1770.98
Caçu,2017,0.0,2658.44,5196.94,1389.18,1563.11,1454.55,2849.85,1791.61
Caçu,2018,0.0,2647.12,6120.54,1504.24,1587.61,1694.88,3002.5,1787.32
Caçu,2019,0.0,2831.99,7014.6,1288.97,1504.3,1745.57,3193.36,1921.14
Caçu,2020,0.0,3056.88,7399.76,2739.56,1571.78,1762.83,3172.13,2014.48
Caçu,2021,0.0,3223.67,8965.79,2418.43,1772.84,2069.01,3341.85,2282.58
Caiapônia,2010,1530.05,1696.87,2386.34,617.58,857.49,1088.74,1224.86,977.98
Caiapônia,2011,2621.91,1130.6,2175.02,669.47,928.63,1507.49,1221.43,1069.62
Caiapônia,2012,3669.7,1268.56,2799.6,1155.21,1162.86,1784.95,1357.74,1238.0
Caiapônia,2013,3036.78,1306.92,1899.89,1922.65,1210.67,1681.96,2143.64,1475.21
Caiapônia,2014,3081.09,1603.66,4123.86,1245.16,1313.61,1715.39,2338.72,1540.3
Caiapônia,2015,3215.54,1645.87,4693.98,1253.45,1395.63,1905.61,2523.08,1666.09
Caiapônia,2016,3090.02,2053.1,7254.76,1104.95,1606.13,2102.42,2588.06,1818.81
Caiapônia,2017,4839.15,1266.61,1819.1,1372.07,1814.24,2122.4,2547.25,2022.09
Caiapônia,2018,1671.76,1392.09,0.0,1285.37,1792.68,1980.81,3145.5,2115.94
Caiapônia,2019,3495.77,2023.62,0.0,1141.06,1802.74,2132.49,3445.23,2201.9
Caiapônia,2020,3335.86,2272.23,0.0,1224.56,2050.11,2132.93,5136.32,2297.03
Caiapônia,2021,4112.04,4039.77,0.0,1345.95,2496.75,2289.49,3370.95,2464.94
Caldas Novas,2010,1103.33,786.67,2093.07,884.2,829.57,938.66,1224.54,828.81
Caldas Novas,2011,1177.28,864.14,6067.62,1037.64,897.01,1035.37,994.47,929.98
Caldas Novas,2012,1539.87,944.25,7364.24,1163.8,1018.37,1147.16,1416.88,1042.5
Caldas Novas,2013,1556.69,1074.1,7291.08,1282.83,1158.4,1292.88,1709.49,1083.33
Caldas Novas,2014,1676.64,1145.55,8394.29,1402.61,1261.84,1390.95,1906.45,1358.21
Caldas Novas,2015,1847.04,1271.41,9182.7,1506.41,1354.0,1499.77,2065.11,1572.34
Caldas Novas,2016,2204.14,1483.11,10882.2,1478.93,1538.05,1620.88,2318.46,1768.9
Caldas Novas,2017,2123.17,1638.02,7855.79,1731.45,1651.65,1714.43,2759.09,1647.08
Caldas Novas,2018,1966.91,1683.74,4998.52,1764.35,1636.7,1741.11,2849.2,1729.57
Caldas Novas,2019,2156.04,1665.0,5086.79,1744.87,1665.4,1814.22,3107.53,1736.56
